"_id","timestamp","device_id","battery_status","battery_level","battery_scale","battery_voltage","battery_temperature","battery_adaptor","battery_health","battery_technology"
"1169","1.637141085557E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","43","100","3769","30","0","2","Li-poly"
"1170","1.637141362022E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","42","100","3759","32","0","2","Li-poly"
"1171","1.637141699964E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","41","100","3763","32","0","2","Li-poly"
"1172","1.637141986685E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","40","100","3792","31","0","2","Li-poly"
"1173","1.637142642042E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","39","100","3684","22","0","2","Li-poly"
"1174","1.637142754661E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","38","100","3674","24","0","2","Li-poly"
"1175","1.637143072133E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","37","100","3717","30","0","2","Li-poly"
"1176","1.637143348601E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","36","100","3719","31","0","2","Li-poly"
"1177","1.637143491957E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","35","100","3710","33","0","2","Li-poly"
"1178","1.637143686502E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","34","100","3718","34","0","2","Li-poly"
"1179","1.637143983475E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","33","100","3690","35","0","2","Li-poly"
"1180","1.637144178017E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","32","100","3695","36","0","2","Li-poly"
"1181","1.637144413556E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","31","100","3694","36","0","2","Li-poly"
"1182","1.637144628581E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","30","100","3680","36","0","2","Li-poly"
"1183","1.637145263459E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","29","100","3759","30","0","2","Li-poly"
"1184","1.637145611614E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","28","100","3615","30","0","2","Li-poly"
"1185","1.637145673069E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","27","100","3617","31","0","2","Li-poly"
"1186","1.637146205566E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","26","100","3709","29","0","2","Li-poly"
"1187","1.637146553716E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","25","100","3658","30","0","2","Li-poly"
"1188","1.637146789234E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","24","100","3700","30","0","2","Li-poly"
"1189","1.637146961804E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","24","100","3674","30","2","2","Li-poly"
"1190","1.637146962631E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","24","100","3522","30","1","2","Li-poly"
"1191","1.637147009409E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","25","100","4167","30","1","2","Li-poly"
"1192","1.637147040127E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","26","100","4261","30","1","2","Li-poly"
"1193","1.637147066602E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","26","100","4247","31","0","2","Li-poly"
"1194","1.637147078093E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","26","100","3838","34","2","2","Li-poly"
"1195","1.637147078341E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","26","100","3774","34","1","2","Li-poly"
"1196","1.637147081596E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","27","100","4089","33","1","2","Li-poly"
"1197","1.637147127176E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","28","100","3988","30","1","2","Li-poly"
"1198","1.637147188615E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","29","100","4037","30","1","2","Li-poly"
"1199","1.637147291005E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","30","100","4113","29","1","2","Li-poly"
"1200","1.637147363382E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","31","100","4193","29","1","2","Li-poly"
"1201","1.637147413885E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","32","100","4227","28","1","2","Li-poly"
"1202","1.637147454829E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","33","100","4149","29","1","2","Li-poly"
"1203","1.637147495802E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","34","100","4199","27","1","2","Li-poly"
"1204","1.637147536769E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","35","100","4199","27","1","2","Li-poly"
"1205","1.637147577725E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","36","100","4249","26","1","2","Li-poly"
"1206","1.637147618694E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","37","100","4259","27","1","2","Li-poly"
"1207","1.637147669891E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","38","100","4271","27","1","2","Li-poly"
"1208","1.637147710843E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","39","100","4271","28","1","2","Li-poly"
"1209","1.63714775181E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","40","100","4274","28","1","2","Li-poly"
"1210","1.637147792767E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","41","100","4277","29","1","2","Li-poly"
"1211","1.637147843967E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","42","100","4282","29","1","2","Li-poly"
"1212","1.637147884922E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","43","100","4282","30","1","2","Li-poly"
"1213","1.637147925904E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","44","100","4264","30","1","2","Li-poly"
"1214","1.63714796687E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","45","100","4159","30","1","2","Li-poly"
"1215","1.637148018103E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","46","100","4161","31","1","2","Li-poly"
"1216","1.637148079486E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","47","100","4154","31","1","2","Li-poly"
"1217","1.637148151168E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","48","100","4160","32","1","2","Li-poly"
"1218","1.637148212602E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","49","100","4187","32","1","2","Li-poly"
"1219","1.637148263804E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","50","100","4187","32","1","2","Li-poly"
"1220","1.63714831501E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","51","100","4193","32","1","2","Li-poly"
"1221","1.637148376446E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","52","100","4199","32","1","2","Li-poly"
"1222","1.637148437907E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","53","100","4194","33","1","2","Li-poly"
"1223","1.63714848909E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","54","100","4197","32","1","2","Li-poly"
"1224","1.637148550523E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","55","100","4212","33","1","2","Li-poly"
"1225","1.637148622242E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","56","100","4209","33","1","2","Li-poly"
"1226","1.637148673408E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","57","100","4219","33","1","2","Li-poly"
"1227","1.637148724593E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","58","100","4223","33","1","2","Li-poly"
"1228","1.637148786046E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","59","100","4230","33","1","2","Li-poly"
"1229","1.637148837233E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","60","100","4244","33","1","2","Li-poly"
"1230","1.63714890892E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","61","100","4239","32","1","2","Li-poly"
"1231","1.637148990846E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","62","100","4200","32","1","2","Li-poly"
"1232","1.637149083063E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","63","100","4183","32","1","2","Li-poly"
"1233","1.63714916491E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","64","100","4198","32","1","2","Li-poly"
"1234","1.637149246847E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","65","100","4202","33","1","2","Li-poly"
"1235","1.637149328748E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","66","100","4184","33","1","2","Li-poly"
"1236","1.637149420913E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","67","100","4131","32","1","2","Li-poly"
"1237","1.637149533566E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","68","100","4281","32","1","2","Li-poly"
"1238","1.637149615475E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","69","100","4194","30","1","2","Li-poly"
"1239","1.637149717885E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","70","100","4192","30","1","2","Li-poly"
"1240","1.637149799803E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","71","100","4351","29","1","2","Li-poly"
"1241","1.637149871486E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","72","100","4353","29","1","2","Li-poly"
"1242","1.637149922686E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","73","100","4353","29","1","2","Li-poly"
"1243","1.637149984119E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","74","100","4354","29","1","2","Li-poly"
"1244","1.63715004556E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","75","100","4355","28","1","2","Li-poly"
"1245","1.637150117263E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","76","100","4351","29","1","2","Li-poly"
"1246","1.637150199162E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","77","100","4187","30","1","2","Li-poly"
"1247","1.637150301537E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","78","100","4354","27","1","2","Li-poly"
"1248","1.637150444903E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","79","100","4347","26","1","2","Li-poly"
"1249","1.637150526845E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","80","100","4344","25","1","2","Li-poly"
"1250","1.637150619224E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","81","100","4340","25","1","2","Li-poly"
"1251","1.637150721401E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","82","100","4344","27","1","2","Li-poly"
"1252","1.637150813557E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","83","100","4344","28","1","2","Li-poly"
"1253","1.637150915963E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","84","100","4343","28","1","2","Li-poly"
"1254","1.637151028608E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","85","100","4343","29","1","2","Li-poly"
"1255","1.637151131002E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","86","100","4342","31","1","2","Li-poly"
"1256","1.637151243628E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","87","100","4212","33","1","2","Li-poly"
"1257","1.637151683985E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","88","100","4238","33","1","2","Li-poly"
"1258","1.637151899001E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","89","100","4339","31","1","2","Li-poly"
"1259","1.637152032121E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","90","100","4337","31","1","2","Li-poly"
"1260","1.637152277909E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","91","100","4335","30","1","2","Li-poly"
"1261","1.637152462211E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","92","100","4333","30","1","2","Li-poly"
"1262","1.637152646529E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","93","100","4332","30","1","2","Li-poly"
"1263","1.637152861576E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","94","100","4331","30","1","2","Li-poly"
"1264","1.63715310732E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","95","100","4330","29","1","2","Li-poly"
"1265","1.637153383807E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","96","100","4328","29","1","2","Li-poly"
"1266","1.637153691E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","97","100","4327","29","1","2","Li-poly"
"1267","1.637154059661E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","98","100","4326","28","1","2","Li-poly"
"1268","1.637154489726E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","99","100","4324","35","1","2","Li-poly"
"1269","1.637154858671E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","99","100","4249","40","0","2","Li-poly"
"1270","1.637155042656E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","98","100","4196","37","0","2","Li-poly"
"1271","1.637155472771E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","97","100","4181","34","0","2","Li-poly"
"1272","1.637155657073E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","96","100","4145","35","0","2","Li-poly"
"1273","1.63715587212E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","95","100","4150","36","0","2","Li-poly"
"1274","1.637156087137E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","94","100","4138","36","0","2","Li-poly"
"1275","1.637156302192E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","93","100","4128","37","0","2","Li-poly"
"1276","1.637156578673E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","92","100","4186","33","0","2","Li-poly"
"1277","1.637157899641E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","91","100","4180","28","0","2","Li-poly"
"1278","1.637158473048E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","90","100","4092","29","0","2","Li-poly"
"1279","1.637158688127E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","89","100","4097","31","0","2","Li-poly"
"1280","1.637158964618E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","88","100","4096","32","0","2","Li-poly"
"1281","1.637159261566E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","87","100","4088","33","0","2","Li-poly"
"1282","1.637159558525E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","86","100","4077","33","0","2","Li-poly"
"1283","1.637159814529E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","85","100","4074","34","0","2","Li-poly"
"1284","1.637160121723E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","84","100","4071","35","0","2","Li-poly"
"1285","1.637160387973E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","83","100","4056","35","0","2","Li-poly"
"1286","1.63716062347E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","82","100","4045","35","0","2","Li-poly"
"1287","1.637160899963E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","81","100","4035","35","0","2","Li-poly"
"1288","1.637161176436E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","80","100","4055","36","0","2","Li-poly"
"1289","1.637161483638E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","79","100","4025","37","0","2","Li-poly"
"1290","1.63716176011E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","78","100","4026","37","0","2","Li-poly"
"1291","1.637161954675E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","77","100","3998","36","0","2","Li-poly"
"1292","1.637162251616E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","76","100","3991","36","0","2","Li-poly"
"1293","1.637162528115E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","75","100","3987","37","0","2","Li-poly"
"1294","1.637162722687E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","74","100","4007","36","0","2","Li-poly"
"1295","1.637163040095E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","73","100","3960","36","0","2","Li-poly"
"1296","1.637163357546E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","72","100","4009","34","0","2","Li-poly"
"1297","1.637163613549E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","71","100","3917","35","0","2","Li-poly"
"1298","1.637199325248E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","32","100","3757","34","0","2","Li-poly"
"1299","1.637199496632E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","31","100","3708","35","0","2","Li-poly"
"1300","1.637199542323E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","30","100","3727","35","0","2","Li-poly"
"1301","1.637199849569E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","29","100","3730","36","0","2","Li-poly"
"1302","1.637200074846E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","28","100","3705","35","0","2","Li-poly"
"1303","1.637200341052E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","27","100","3696","36","0","2","Li-poly"
"1304","1.637200597049E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","26","100","3676","36","0","2","Li-poly"
"1305","1.637201375316E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","25","100","3748","25","0","2","Li-poly"
"1306","1.637201856584E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","24","100","3708","24","0","2","Li-poly"
"1307","1.637202696241E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","23","100","3579","27","0","2","Li-poly"
"1308","1.637203238962E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","22","100","3522","30","0","2","Li-poly"
"1309","1.637203669067E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","21","100","3696","30","0","2","Li-poly"
"1310","1.637204058181E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","20","100","3723","29","0","2","Li-poly"
"1311","1.637204652095E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","19","100","3669","28","0","2","Li-poly"
"1312","1.637205348479E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","18","100","3637","31","0","2","Li-poly"
"1313","1.637205655591E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","17","100","3621","32","0","2","Li-poly"
"1314","1.637206044755E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","16","100","3669","32","0","2","Li-poly"
"1315","1.6372064441E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","15","100","3675","33","0","2","Li-poly"
"1316","1.63720680249E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","14","100","3619","32","0","2","Li-poly"
"1317","1.637207191625E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","13","100","3664","32","0","2","Li-poly"
"1318","1.637207324728E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","12","100","3633","32","0","2","Li-poly"
"1319","1.637207795775E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","11","100","3684","32","0","2","Li-poly"
"1320","1.637207918664E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","10","100","3536","31","0","2","Li-poly"
"1321","1.637208154173E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","9","100","3475","30","0","2","Li-poly"
"1322","1.637208174665E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","8","100","3665","29","0","2","Li-poly"
"1323","1.637208428241E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","8","100","3642","27","2","2","Li-poly"
"1324","1.637208428533E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","8","100","3527","27","1","2","Li-poly"
"1325","1.637208435786E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","9","100","3920","26","1","2","Li-poly"
"1326","1.63720848186E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","10","100","4096","26","1","2","Li-poly"
"1327","1.637208522835E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","11","100","3998","29","1","2","Li-poly"
"1328","1.637208574043E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","12","100","4162","30","1","2","Li-poly"
"1329","1.63720860987E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","13","100","4159","30","1","2","Li-poly"
"1330","1.637208650841E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","14","100","4181","31","1","2","Li-poly"
"1331","1.637208686697E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","15","100","4180","30","1","2","Li-poly"
"1332","1.637208727623E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","16","100","4180","31","1","2","Li-poly"
"1333","1.637208763469E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","17","100","4194","31","1","2","Li-poly"
"1334","1.637208804435E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","18","100","4199","31","1","2","Li-poly"
"1335","1.63720884029E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","19","100","4192","31","1","2","Li-poly"
"1336","1.637208881249E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","20","100","4191","31","1","2","Li-poly"
"1337","1.6372089222E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","21","100","4203","31","1","2","Li-poly"
"1338","1.637208964016E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","22","100","4169","31","1","2","Li-poly"
"1339","1.637209004119E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","23","100","4203","31","1","2","Li-poly"
"1340","1.637209045088E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","24","100","4208","32","1","2","Li-poly"
"1341","1.637209086028E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","25","100","4211","32","1","2","Li-poly"
"1342","1.637209121884E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","26","100","4206","32","1","2","Li-poly"
"1343","1.63720916283E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","27","100","4216","32","1","2","Li-poly"
"1344","1.637209203794E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","28","100","4218","32","1","2","Li-poly"
"1345","1.637209239631E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","29","100","4209","32","1","2","Li-poly"
"1346","1.637209280604E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","30","100","4214","33","1","2","Li-poly"
"1347","1.637209321553E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","31","100","4223","33","1","2","Li-poly"
"1348","1.637209357403E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","32","100","4227","33","1","2","Li-poly"
"1349","1.63720939836E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","33","100","4232","33","1","2","Li-poly"
"1350","1.637209434203E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","34","100","4238","33","1","2","Li-poly"
"1351","1.637209475153E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","35","100","4237","33","1","2","Li-poly"
"1352","1.637209511004E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","36","100","4231","33","1","2","Li-poly"
"1353","1.637209551942E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","37","100","4221","33","1","2","Li-poly"
"1354","1.637209592887E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","38","100","4236","33","1","2","Li-poly"
"1355","1.637209633877E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","39","100","4218","34","1","2","Li-poly"
"1356","1.637209679934E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","40","100","4214","34","1","2","Li-poly"
"1357","1.637209720913E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","41","100","4229","34","1","2","Li-poly"
"1358","1.637209761888E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","42","100","4234","34","1","2","Li-poly"
"1359","1.637209802842E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","43","100","4235","34","1","2","Li-poly"
"1360","1.637209848926E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","44","100","4238","34","1","2","Li-poly"
"1361","1.637209894993E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","45","100","4241","34","1","2","Li-poly"
"1362","1.637209941061E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","46","100","4211","34","1","2","Li-poly"
"1363","1.63720998715E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","47","100","4217","34","1","2","Li-poly"
"1364","1.637210033209E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","48","100","4201","34","1","2","Li-poly"
"1365","1.637210084439E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","49","100","4221","34","1","2","Li-poly"
"1366","1.637210130528E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","50","100","4212","34","1","2","Li-poly"
"1367","1.63721018172E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","51","100","4219","34","1","2","Li-poly"
"1368","1.637210233532E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","52","100","4124","35","1","2","Li-poly"
"1369","1.637210289232E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","53","100","4212","34","1","2","Li-poly"
"1370","1.637210350667E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","54","100","4229","34","1","2","Li-poly"
"1371","1.63721039675E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","55","100","4238","35","1","2","Li-poly"
"1372","1.637210453087E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","56","100","4253","35","1","2","Li-poly"
"1373","1.63721049916E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","57","100","4254","35","1","2","Li-poly"
"1374","1.637210550324E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","58","100","4184","35","1","2","Li-poly"
"1375","1.637210616925E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","59","100","4262","34","1","2","Li-poly"
"1376","1.637210664942E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","59","100","4262","35","0","2","Li-poly"
"1377","1.637211256908E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","58","100","3859","35","0","2","Li-poly"
"1378","1.637211471972E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","57","100","3855","32","0","2","Li-poly"
"1379","1.637211758681E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","56","100","3841","32","0","2","Li-poly"
"1380","1.637212014677E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","55","100","3838","32","0","2","Li-poly"
"1381","1.637212291164E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","54","100","3821","32","0","2","Li-poly"
"1382","1.637212365434E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","54","100","3802","32","2","2","Li-poly"
"1383","1.637212365736E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","54","100","3719","32","1","2","Li-poly"
"1384","1.637212444755E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","55","100","4217","31","1","2","Li-poly"
"1385","1.637212490812E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","56","100","4229","32","1","2","Li-poly"
"1386","1.637212542034E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","57","100","4247","32","1","2","Li-poly"
"1387","1.637212593253E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","58","100","4268","32","1","2","Li-poly"
"1388","1.637212639314E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","59","100","4260","32","1","2","Li-poly"
"1389","1.637212695628E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","60","100","4272","32","1","2","Li-poly"
